Time,label
1731077250.82,False
1731077251.32,False
1731077251.82,False
1731077252.32,False
1731077252.82,False
1731077253.32,False
1731077253.82,False
1731077254.32,False
1731077254.82,False
1731077255.32,False
1731077255.82,False
1731077256.32,False
1731077256.82,False
1731077257.32,False
1731077257.82,False
1731077258.32,False
1731077258.82,False
1731077259.32,False
1731077259.82,False
1731077260.32,False
1731077260.82,False
1731077261.32,False
1731077261.82,False
1731077262.32,False
1731077262.82,False
1731077263.32,False
1731077263.82,False
1731077264.32,False
1731077264.82,False
1731077265.32,False
1731077265.82,False
1731077266.32,False
1731077266.82,False
1731077267.32,False
1731077267.82,False
1731077268.32,False
1731077268.82,False
1731077269.32,False
1731077269.82,False
1731077270.32,False
1731077270.82,False
1731077271.32,False
1731077271.82,False
1731077272.32,False
1731077272.82,False
1731077273.32,False
1731077273.82,False
1731077274.32,False
1731077274.82,False
1731077275.32,False
1731077275.82,False
1731077276.32,False
1731077276.82,False
1731077277.32,False
1731077277.82,False
1731077278.32,False
1731077278.82,False
1731077279.32,False
1731077279.82,False
1731077280.32,False
1731077280.82,False
1731077281.32,False
1731077281.82,False
1731077282.32,False
1731077282.82,False
1731077283.32,False
1731077283.82,False
1731077284.32,False
1731077284.82,False
1731077285.32,False
1731077285.82,False
1731077286.32,False
1731077286.82,False
1731077287.32,False
1731077287.82,False
1731077288.32,False
1731077288.82,False
1731077289.32,False
1731077289.82,False
1731077290.32,False
1731077290.82,False
1731077291.32,False
1731077291.82,False
1731077292.32,False
1731077292.82,False
1731077293.32,False
1731077293.82,False
1731077294.32,False
1731077294.82,False
1731077295.32,False
1731077295.82,False
1731077296.32,False
1731077296.82,False
1731077297.32,False
1731077297.82,False
1731077298.32,False
1731077298.82,False
1731077299.32,False
1731077299.82,False
1731077300.32,False
1731077300.82,False
1731077301.32,False
1731077301.82,False
1731077302.32,False
1731077302.82,False
1731077303.32,False
1731077303.82,False
1731077304.32,False
1731077304.82,False
1731077305.32,False
1731077305.82,False
1731077306.32,False
1731077306.82,False
1731077307.32,False
1731077307.82,False
1731077308.32,False
1731077308.82,False
1731077309.32,False
1731077309.82,False
1731077310.32,False
1731077310.82,False
1731077311.32,False
1731077311.82,False
1731077312.32,False
1731077312.82,False
1731077313.32,False
1731077313.82,False
1731077314.32,False
1731077314.82,False
1731077315.32,False
1731077315.82,False
1731077316.32,False
1731077316.82,False
1731077317.32,False
1731077317.82,False
1731077318.32,False
1731077318.82,False
1731077319.32,False
1731077319.82,False
1731077320.32,False
1731077320.82,False
1731077321.32,False
1731077321.82,False
1731077322.32,False
1731077322.82,False
1731077323.32,False
1731077323.82,False
1731077324.32,False
1731077324.82,False
1731077325.32,False
1731077325.82,False
1731077326.32,False
1731077326.82,False
1731077327.32,False
1731077327.82,False
1731077328.32,False
1731077328.82,False
1731077329.32,False
1731077329.82,False
1731077330.32,False
1731077330.82,False
1731077331.32,False
1731077331.82,False
1731077332.32,False
1731077332.82,False
1731077333.32,False
1731077333.82,False
1731077334.32,False
1731077334.82,False
1731077335.32,False
1731077335.82,False
1731077336.32,False
1731077336.82,False
1731077337.32,False
1731077337.82,False
1731077338.32,False
1731077338.82,False
1731077339.32,False
1731077339.82,False
1731077340.32,False
1731077340.82,False
1731077341.32,False
1731077341.82,False
1731077342.32,True
1731077342.82,False
1731077343.32,False
1731077343.82,False
1731077344.32,False
1731077344.82,False
1731077345.32,False
1731077345.82,False
1731077346.32,False
1731077346.82,False
1731077347.32,True
1731077347.82,False
1731077348.32,False
1731077348.82,False
1731077349.32,False
1731077349.82,False
1731077350.32,False
1731077350.82,False
1731077351.32,False
1731077351.82,False
1731077352.32,False
1731077352.82,False
1731077353.32,False
1731077353.82,False
1731077354.32,False
1731077354.82,False
1731077355.32,False
1731077355.82,False
1731077356.32,False
1731077356.82,False
1731077357.32,False
1731077357.82,False
1731077358.32,False
1731077358.82,False
1731077359.32,False
1731077359.82,False
1731077360.32,False
1731077360.82,False
1731077361.32,False
1731077361.82,False
1731077362.32,False
1731077362.82,False
1731077363.32,False
1731077363.82,False
1731077364.32,False
1731077364.82,False
1731077365.32,False
1731077365.82,False
1731077366.32,False
1731077366.82,False
1731077367.32,False
1731077367.82,False
1731077368.32,False
1731077368.82,False
1731077369.32,False
1731077369.82,False
1731077370.32,False
1731077370.82,False
1731077371.32,False
1731077371.82,False
1731077372.32,False
1731077372.82,False
1731077373.32,False
1731077373.82,False
1731077374.32,False
1731077374.82,False
1731077375.32,False
1731077375.82,False
1731077376.32,False
1731077376.82,False
1731077377.32,False
1731077377.82,False
1731077378.32,False
1731077378.82,False
1731077379.32,False
1731077379.82,False
1731077380.32,False
1731077380.82,False
1731077381.32,False
1731077381.82,False
1731077382.32,False
1731077382.82,False
1731077383.32,False
1731077383.82,False
1731077384.32,False
1731077384.82,False
1731077385.32,False
1731077385.82,False
1731077386.32,False
1731077386.82,False
1731077387.32,False
1731077387.82,False
1731077388.32,False
1731077388.82,False
1731077389.32,False
1731077389.82,False
1731077390.32,False
1731077390.82,False
1731077391.32,False
1731077391.82,False
1731077392.32,False
1731077392.82,False
1731077393.32,False
1731077393.82,False
