Time,label
1731074245.47,False
1731074245.97,False
1731074246.47,False
1731074246.97,False
1731074247.47,False
1731074247.97,False
1731074248.47,False
1731074248.97,True
1731074249.47,False
1731074249.97,False
1731074250.47,False
1731074250.97,False
1731074251.47,False
1731074251.97,False
1731074252.47,False
1731074252.97,False
1731074253.47,False
1731074253.97,False
1731074254.47,False
1731074254.97,True
1731074255.47,False
1731074255.97,False
1731074256.47,False
1731074256.97,False
1731074257.47,False
1731074257.97,False
1731074258.47,False
1731074258.97,False
1731074259.47,False
1731074259.97,False
1731074260.47,False
1731074260.97,False
1731074261.47,False
1731074261.97,False
1731074262.47,False
1731074262.97,False
1731074263.47,False
1731074263.97,False
1731074264.47,False
1731074264.97,False
1731074265.47,False
1731074265.97,False
1731074266.47,False
1731074266.97,False
1731074267.47,False
1731074267.97,False
1731074268.47,False
1731074268.97,False
1731074269.47,False
1731074269.97,False
1731074270.47,False
1731074270.97,False
1731074271.47,False
1731074271.97,False
1731074272.47,False
1731074272.97,False
1731074273.47,False
1731074273.97,False
1731074274.47,False
1731074274.97,False
1731074275.47,False
1731074275.97,False
1731074276.47,False
1731074276.97,False
1731074277.47,False
1731074277.97,False
1731074278.47,False
1731074278.97,False
1731074279.47,False
1731074279.97,False
1731074280.47,False
1731074280.97,False
1731074281.47,False
1731074281.97,False
1731074282.47,False
1731074282.97,False
1731074283.47,False
1731074283.97,False
1731074284.47,False
1731074284.97,False
1731074285.47,False
1731074285.97,False
1731074286.47,False
1731074286.97,False
1731074287.47,False
1731074287.97,False
1731074288.47,False
1731074288.97,False
1731074289.47,False
1731074289.97,False
1731074290.47,False
1731074290.97,False
1731074291.47,False
1731074291.97,False
1731074292.47,False
1731074292.97,False
1731074293.47,False
1731074293.97,False
1731074294.47,False
1731074294.97,False
1731074295.47,False
1731074295.97,False
1731074296.47,True
1731074296.97,False
1731074297.47,False
1731074297.97,False
1731074298.47,False
1731074298.97,False
1731074299.47,False
1731074299.97,False
1731074300.47,False
1731074300.97,False
1731074301.47,False
1731074301.97,False
1731074302.47,False
1731074302.97,False
1731074303.47,False
1731074303.97,False
1731074304.47,False
1731074304.97,False
1731074305.47,False
1731074305.97,False
1731074306.47,False
1731074306.97,False
1731074307.47,False
1731074307.97,False
1731074308.47,False
1731074308.97,False
1731074309.47,False
1731074309.97,False
1731074310.47,False
1731074310.97,False
1731074311.47,False
1731074311.97,False
1731074312.47,False
1731074312.97,False
1731074313.47,False
1731074313.97,False
1731074314.47,False
1731074314.97,False
1731074315.47,False
1731074315.97,False
1731074316.47,False
1731074316.97,False
1731074317.47,False
1731074317.97,False
1731074318.47,False
1731074318.97,False
1731074319.47,False
1731074319.97,False
1731074320.47,False
1731074320.97,False
1731074321.47,False
1731074321.97,False
1731074322.47,False
1731074322.97,False
1731074323.47,False
1731074323.97,False
1731074324.47,False
1731074324.97,False
1731074325.47,False
1731074325.97,False
1731074326.47,False
1731074326.97,False
1731074327.47,False
1731074327.97,False
1731074328.47,False
1731074328.97,False
1731074329.47,False
1731074329.97,False
1731074330.47,False
1731074330.97,False
1731074331.47,False
1731074331.97,False
1731074332.47,False
1731074332.97,False
1731074333.47,False
1731074333.97,False
1731074334.47,False
1731074334.97,False
1731074335.47,False
1731074335.97,False
1731074336.47,False
1731074336.97,False
1731074337.47,False
1731074337.97,False
1731074338.47,False
1731074338.97,False
1731074339.47,False
1731074339.97,False
1731074340.47,False
1731074340.97,False
1731074341.47,False
1731074341.97,False
1731074342.47,False
1731074342.97,False
1731074343.47,False
1731074343.97,False
1731074344.47,False
1731074344.97,False
1731074345.47,False
1731074345.97,True
1731074346.47,False
