Time,label
1731075247.2,False
1731075247.7,False
1731075248.2,False
1731075248.7,False
1731075249.2,False
1731075249.7,False
1731075250.2,False
1731075250.7,False
1731075251.2,False
1731075251.7,False
1731075252.2,False
1731075252.7,False
1731075253.2,False
1731075253.7,False
1731075254.2,False
1731075254.7,False
1731075255.2,False
1731075255.7,False
1731075256.2,False
1731075256.7,False
1731075257.2,False
1731075257.7,False
1731075258.2,False
1731075258.7,False
1731075259.2,False
1731075259.7,False
1731075260.2,False
1731075260.7,False
1731075261.2,False
1731075261.7,False
1731075262.2,False
1731075262.7,False
1731075263.2,False
1731075263.7,False
1731075264.2,False
1731075264.7,False
1731075265.2,False
1731075265.7,False
1731075266.2,False
1731075266.7,False
1731075267.2,False
1731075267.7,False
1731075268.2,False
1731075268.7,False
1731075269.2,False
1731075269.7,False
1731075270.2,False
1731075270.7,False
1731075271.2,False
1731075271.7,False
1731075272.2,False
1731075272.7,False
1731075273.2,False
1731075273.7,False
1731075274.2,False
1731075274.7,False
1731075275.2,False
1731075275.7,False
1731075276.2,False
1731075276.7,False
1731075277.2,False
1731075277.7,False
1731075278.2,False
1731075278.7,False
1731075279.2,False
1731075279.7,False
1731075280.2,False
1731075280.7,False
1731075281.2,False
1731075281.7,False
1731075282.2,False
1731075282.7,False
1731075283.2,False
1731075283.7,False
1731075284.2,False
1731075284.7,False
1731075285.2,False
1731075285.7,False
1731075286.2,False
1731075286.7,False
1731075287.2,False
1731075287.7,False
1731075288.2,False
1731075288.7,False
1731075289.2,False
1731075289.7,False
1731075290.2,False
1731075290.7,False
1731075291.2,False
1731075291.7,False
1731075292.2,False
1731075292.7,False
1731075293.2,False
1731075293.7,False
1731075294.2,False
1731075294.7,False
1731075295.2,False
1731075295.7,False
1731075296.2,False
1731075296.7,False
1731075297.2,False
1731075297.7,False
1731075298.2,False
1731075298.7,False
1731075299.2,False
1731075299.7,False
1731075300.2,False
1731075300.7,False
1731075301.2,False
1731075301.7,False
1731075302.2,False
1731075302.7,False
1731075303.2,False
1731075303.7,False
1731075304.2,False
1731075304.7,False
1731075305.2,False
1731075305.7,False
1731075306.2,False
1731075306.7,False
1731075307.2,False
1731075307.7,False
1731075308.2,False
1731075308.7,False
1731075309.2,False
1731075309.7,False
1731075310.2,False
1731075310.7,False
1731075311.2,False
1731075311.7,False
1731075312.2,False
1731075312.7,False
1731075313.2,False
1731075313.7,False
1731075314.2,False
1731075314.7,False
1731075315.2,False
1731075315.7,False
1731075316.2,False
1731075316.7,False
1731075317.2,False
1731075317.7,False
1731075318.2,False
1731075318.7,False
1731075319.2,False
1731075319.7,False
1731075320.2,False
1731075320.7,False
1731075321.2,False
1731075321.7,False
1731075322.2,False
1731075322.7,False
1731075323.2,False
1731075323.7,False
1731075324.2,False
1731075324.7,False
1731075325.2,False
1731075325.7,False
1731075326.2,False
1731075326.7,False
1731075327.2,False
1731075327.7,False
1731075328.2,False
1731075328.7,False
1731075329.2,False
1731075329.7,False
1731075330.2,False
1731075330.7,False
1731075331.2,False
1731075331.7,False
1731075332.2,False
1731075332.7,False
1731075333.2,False
1731075333.7,False
1731075334.2,False
1731075334.7,False
1731075335.2,False
1731075335.7,False
1731075336.2,False
1731075336.7,False
1731075337.2,False
1731075337.7,False
1731075338.2,False
1731075338.7,False
1731075339.2,False
1731075339.7,False
1731075340.2,False
1731075340.7,False
1731075341.2,False
1731075341.7,False
1731075342.2,False
1731075342.7,False
1731075343.2,False
1731075343.7,False
1731075344.2,False
1731075344.7,False
1731075345.2,False
1731075345.7,False
1731075346.2,False
1731075346.7,False
1731075347.2,False
1731075347.7,False
1731075348.2,False
1731075348.7,False
1731075349.2,False
1731075349.7,False
1731075350.2,False
1731075350.7,False
1731075351.2,False
1731075351.7,False
1731075352.2,False
1731075352.7,False
1731075353.2,False
1731075353.7,False
1731075354.2,False
1731075354.7,False
1731075355.2,False
1731075355.7,False
1731075356.2,True
1731075356.7,True
1731075357.2,False
1731075357.7,False
1731075358.2,False
1731075358.7,False
1731075359.2,False
1731075359.7,False
1731075360.2,False
1731075360.7,False
1731075361.2,False
1731075361.7,False
1731075362.2,False
1731075362.7,False
1731075363.2,False
1731075363.7,False
1731075364.2,False
1731075364.7,False
1731075365.2,False
1731075365.7,False
1731075366.2,False
1731075366.7,False
1731075367.2,False
1731075367.7,False
1731075368.2,False
1731075368.7,False
1731075369.2,False
1731075369.7,False
1731075370.2,False
1731075370.7,False
1731075371.2,False
1731075371.7,False
1731075372.2,False
1731075372.7,False
1731075373.2,False
1731075373.7,False
1731075374.2,False
1731075374.7,False
1731075375.2,False
1731075375.7,False
1731075376.2,False
1731075376.7,False
1731075377.2,False
1731075377.7,False
1731075378.2,False
1731075378.7,True
1731075379.2,True
1731075379.7,True
1731075380.2,True
1731075380.7,True
1731075381.2,True
1731075381.7,True
1731075382.2,True
1731075382.7,True
1731075383.2,True
1731075383.7,True
1731075384.2,True
1731075384.7,True
1731075385.2,True
1731075385.7,True
1731075386.2,True
1731075386.7,True
1731075387.2,True
1731075387.7,True
1731075388.2,True
1731075388.7,True
1731075389.2,True
1731075389.7,True
1731075390.2,True
1731075390.7,True
1731075391.2,True
1731075391.7,False
1731075392.2,False
1731075392.7,False
1731075393.2,False
1731075393.7,False
1731075394.2,False
1731075394.7,True
1731075395.2,False
1731075395.7,False
1731075396.2,False
1731075396.7,False
1731075397.2,False
1731075397.7,False
1731075398.2,False
1731075398.7,False
