Time,label
1731076249.03,False
1731076249.53,False
1731076250.03,False
1731076250.53,False
1731076251.03,False
1731076251.53,False
1731076252.03,False
1731076252.53,False
1731076253.03,False
1731076253.53,False
1731076254.03,False
1731076254.53,False
1731076255.03,False
1731076255.53,False
1731076256.03,False
1731076256.53,False
1731076257.03,False
1731076257.53,False
1731076258.03,False
1731076258.53,False
1731076259.03,False
1731076259.53,False
1731076260.03,False
1731076260.53,False
1731076261.03,False
1731076261.53,False
1731076262.03,False
1731076262.53,False
1731076263.03,False
1731076263.53,False
1731076264.03,False
1731076264.53,False
1731076265.03,False
1731076265.53,False
1731076266.03,False
1731076266.53,False
1731076267.03,False
1731076267.53,False
1731076268.03,False
1731076268.53,False
1731076269.03,False
1731076269.53,False
1731076270.03,False
1731076270.53,False
1731076271.03,False
1731076271.53,False
1731076272.03,False
1731076272.53,False
1731076273.03,False
1731076273.53,False
1731076274.03,False
1731076274.53,False
1731076275.03,False
1731076275.53,False
1731076276.03,False
1731076276.53,False
1731076277.03,False
1731076277.53,False
1731076278.03,False
1731076278.53,False
1731076279.03,False
1731076279.53,False
1731076280.03,False
1731076280.53,False
1731076281.03,False
1731076281.53,False
1731076282.03,False
1731076282.53,False
1731076283.03,False
1731076283.53,False
1731076284.03,False
1731076284.53,False
1731076285.03,False
1731076285.53,False
1731076286.03,False
1731076286.53,False
1731076287.03,False
1731076287.53,False
1731076288.03,False
1731076288.53,False
1731076289.03,False
1731076289.53,False
1731076290.03,False
1731076290.53,False
1731076291.03,False
1731076291.53,False
1731076292.03,False
1731076292.53,False
1731076293.03,False
1731076293.53,False
1731076294.03,False
1731076294.53,False
1731076295.03,False
1731076295.53,False
1731076296.03,False
1731076296.53,False
1731076297.03,False
1731076297.53,False
1731076298.03,False
1731076298.53,False
1731076299.03,False
1731076299.53,False
1731076300.03,False
1731076300.53,False
1731076301.03,False
1731076301.53,False
1731076302.03,False
1731076302.53,False
1731076303.03,False
1731076303.53,False
1731076304.03,False
1731076304.53,False
1731076305.03,False
1731076305.53,False
1731076306.03,False
1731076306.53,False
1731076307.03,False
1731076307.53,False
1731076308.03,False
1731076308.53,False
1731076309.03,False
1731076309.53,False
1731076310.03,False
1731076310.53,False
1731076311.03,False
1731076311.53,False
1731076312.03,False
1731076312.53,False
1731076313.03,False
1731076313.53,False
1731076314.03,False
1731076314.53,False
1731076315.03,False
1731076315.53,False
1731076316.03,False
1731076316.53,False
1731076317.03,False
1731076317.53,False
1731076318.03,False
1731076318.53,False
1731076319.03,False
1731076319.53,False
1731076320.03,False
1731076320.53,False
1731076321.03,False
1731076321.53,False
1731076322.03,False
1731076322.53,False
1731076323.03,False
1731076323.53,False
1731076324.03,False
1731076324.53,False
1731076325.03,False
1731076325.53,False
1731076326.03,False
1731076326.53,False
1731076327.03,False
1731076327.53,False
1731076328.03,False
1731076328.53,False
1731076329.03,False
1731076329.53,False
1731076330.03,False
1731076330.53,False
1731076331.03,False
1731076331.53,False
1731076332.03,False
1731076332.53,False
1731076333.03,False
1731076333.53,False
1731076334.03,False
1731076334.53,False
1731076335.03,False
1731076335.53,False
1731076336.03,False
1731076336.53,False
1731076337.03,False
1731076337.53,False
1731076338.03,False
1731076338.53,False
1731076339.03,False
1731076339.53,False
1731076340.03,False
1731076340.53,False
1731076341.03,False
1731076341.53,False
1731076342.03,False
1731076342.53,False
1731076343.03,False
1731076343.53,False
1731076344.03,False
1731076344.53,False
1731076345.03,False
1731076345.53,False
1731076346.03,False
1731076346.53,False
1731076347.03,False
1731076347.53,False
1731076348.03,False
1731076348.53,False
1731076349.03,False
1731076349.53,False
1731076350.03,False
1731076350.53,False
1731076351.03,False
1731076351.53,False
1731076352.03,False
1731076352.53,False
1731076353.03,False
1731076353.53,False
1731076354.03,False
1731076354.53,False
1731076355.03,False
1731076355.53,False
1731076356.03,False
1731076356.53,False
1731076357.03,False
1731076357.53,False
1731076358.03,False
1731076358.53,False
1731076359.03,False
1731076359.53,False
1731076360.03,False
1731076360.53,False
1731076361.03,False
1731076361.53,False
1731076362.03,False
1731076362.53,False
1731076363.03,False
1731076363.53,False
1731076364.03,False
1731076364.53,False
1731076365.03,False
1731076365.53,False
1731076366.03,False
1731076366.53,False
1731076367.03,False
1731076367.53,False
1731076368.03,False
1731076368.53,False
1731076369.03,False
1731076369.53,False
1731076370.03,False
1731076370.53,False
1731076371.03,False
1731076371.53,False
1731076372.03,False
1731076372.53,False
1731076373.03,False
1731076373.53,False
1731076374.03,False
1731076374.53,False
1731076375.03,False
1731076375.53,False
1731076376.03,False
1731076376.53,False
1731076377.03,False
1731076377.53,False
1731076378.03,False
1731076378.53,False
1731076379.03,False
1731076379.53,False
1731076380.03,False
1731076380.53,False
1731076381.03,False
1731076381.53,False
1731076382.03,False
1731076382.53,False
1731076383.03,False
1731076383.53,False
1731076384.03,False
1731076384.53,False
1731076385.03,False
1731076385.53,False
1731076386.03,False
1731076386.53,False
1731076387.03,False
1731076387.53,False
1731076388.03,False
1731076388.53,False
1731076389.03,False
1731076389.53,False
1731076390.03,False
1731076390.53,False
1731076391.03,False
1731076391.53,False
1731076392.03,False
1731076392.53,False
1731076393.03,False
1731076393.53,False
1731076394.03,False
1731076394.53,False
1731076395.03,False
1731076395.53,False
1731076396.03,False
1731076396.53,False
1731076397.03,False
1731076397.53,False
1731076398.03,False
1731076398.53,False
1731076399.03,False
1731076399.53,False
1731076400.03,False
1731076400.53,False
1731076401.03,False
1731076401.53,False
1731076402.03,False
1731076402.53,False
1731076403.03,False
1731076403.53,False
1731076404.03,False
1731076404.53,False
1731076405.03,False
1731076405.53,False
1731076406.03,False
1731076406.53,False
1731076407.03,False
1731076407.53,False
1731076408.03,False
1731076408.53,False
1731076409.03,False
1731076409.53,False
1731076410.03,False
1731076410.53,False
1731076411.03,False
1731076411.53,False
1731076412.03,False
1731076412.53,False
1731076413.03,False
1731076413.53,False
1731076414.03,False
1731076414.53,False
1731076415.03,False
1731076415.53,False
1731076416.03,False
1731076416.53,False
1731076417.03,False
1731076417.53,False
1731076418.03,False
1731076418.53,False
1731076419.03,False
1731076419.53,False
1731076420.03,False
1731076420.53,False
1731076421.03,False
1731076421.53,False
1731076422.03,False
1731076422.53,False
1731076423.03,False
1731076423.53,False
1731076424.03,False
1731076424.53,False
1731076425.03,False
1731076425.53,False
1731076426.03,False
1731076426.53,False
1731076427.03,False
1731076427.53,False
1731076428.03,False
1731076428.53,False
1731076429.03,False
1731076429.53,False
1731076430.03,False
1731076430.53,False
1731076431.03,False
1731076431.53,False
1731076432.03,False
1731076432.53,False
1731076433.03,False
1731076433.53,False
1731076434.03,False
1731076434.53,False
1731076435.03,False
1731076435.53,False
1731076436.03,False
1731076436.53,False
1731076437.03,False
1731076437.53,False
1731076438.03,False
1731076438.53,False
1731076439.03,False
1731076439.53,False
1731076440.03,False
1731076440.53,False
1731076441.03,False
1731076441.53,False
1731076442.03,False
1731076442.53,False
1731076443.03,False
1731076443.53,False
1731076444.03,False
1731076444.53,False
1731076445.03,False
1731076445.53,False
1731076446.03,False
1731076446.53,False
1731076447.03,False
1731076447.53,False
1731076448.03,False
1731076448.53,False
1731076449.03,False
1731076449.53,False
1731076450.03,False
1731076450.53,False
1731076451.03,False
1731076451.53,False
1731076452.03,False
1731076452.53,False
1731076453.03,False
1731076453.53,False
1731076454.03,False
1731076454.53,False
1731076455.03,False
1731076455.53,False
1731076456.03,False
1731076456.53,False
