Time,label
1731076249.03,0
1731076249.53,0
1731076250.03,0
1731076250.53,0
1731076251.03,0
1731076251.53,0
1731076252.03,0
1731076252.53,0
1731076253.03,0
1731076253.53,0
1731076254.03,0
1731076254.53,0
1731076255.03,0
1731076255.53,1
1731076256.03,0
1731076256.53,0
1731076257.03,0
1731076257.53,0
1731076258.03,0
1731076258.53,0
1731076259.03,0
1731076259.53,0
1731076260.03,0
1731076260.53,0
1731076261.03,0
1731076261.53,0
1731076262.03,0
1731076262.53,0
1731076263.03,0
1731076263.53,0
1731076264.03,0
1731076264.53,0
1731076265.03,0
1731076265.53,0
1731076266.03,0
1731076266.53,0
1731076267.03,0
1731076267.53,0
1731076268.03,0
1731076268.53,0
1731076269.03,0
1731076269.53,0
1731076270.03,0
1731076270.53,0
1731076271.03,0
1731076271.53,0
1731076272.03,0
1731076272.53,0
1731076273.03,0
1731076273.53,0
1731076274.03,0
1731076274.53,0
1731076275.03,0
1731076275.53,0
1731076276.03,0
1731076276.53,0
1731076277.03,0
1731076277.53,0
1731076278.03,0
1731076278.53,0
1731076279.03,0
1731076279.53,0
1731076280.03,0
1731076280.53,0
1731076281.03,0
1731076281.53,0
1731076282.03,0
1731076282.53,0
1731076283.03,0
1731076283.53,0
1731076284.03,0
1731076284.53,0
1731076285.03,0
1731076285.53,0
1731076286.03,0
1731076286.53,0
1731076287.03,0
1731076287.53,0
1731076288.03,0
1731076288.53,0
1731076289.03,0
1731076289.53,0
1731076290.03,0
1731076290.53,0
1731076291.03,0
1731076291.53,0
1731076292.03,0
1731076292.53,0
1731076293.03,0
1731076293.53,0
1731076294.03,0
1731076294.53,0
1731076295.03,0
1731076295.53,0
1731076296.03,0
1731076296.53,0
1731076297.03,0
1731076297.53,0
1731076298.03,0
1731076298.53,0
1731076299.03,0
1731076299.53,0
1731076300.03,0
1731076300.53,0
1731076301.03,0
1731076301.53,0
1731076302.03,0
1731076302.53,0
1731076303.03,0
1731076303.53,0
1731076304.03,0
1731076304.53,0
1731076305.03,0
1731076305.53,0
1731076306.03,0
1731076306.53,0
1731076307.03,0
1731076307.53,0
1731076308.03,0
1731076308.53,0
1731076309.03,0
1731076309.53,0
1731076310.03,0
1731076310.53,0
1731076311.03,0
1731076311.53,0
1731076312.03,0
1731076312.53,0
1731076313.03,0
1731076313.53,0
1731076314.03,0
1731076314.53,0
1731076315.03,0
1731076315.53,0
1731076316.03,0
1731076316.53,0
1731076317.03,0
1731076317.53,0
1731076318.03,0
1731076318.53,0
1731076319.03,0
1731076319.53,0
1731076320.03,0
1731076320.53,0
1731076321.03,0
1731076321.53,0
1731076322.03,0
1731076322.53,0
1731076323.03,0
1731076323.53,0
1731076324.03,0
1731076324.53,0
1731076325.03,0
1731076325.53,0
1731076326.03,0
1731076326.53,0
1731076327.03,0
1731076327.53,0
1731076328.03,0
1731076328.53,0
1731076329.03,0
1731076329.53,0
1731076330.03,0
1731076330.53,0
1731076331.03,0
1731076331.53,0
1731076332.03,0
1731076332.53,0
1731076333.03,0
1731076333.53,0
1731076334.03,0
1731076334.53,0
1731076335.03,0
1731076335.53,0
1731076336.03,0
1731076336.53,0
1731076337.03,0
1731076337.53,0
1731076338.03,0
1731076338.53,0
1731076339.03,0
1731076339.53,0
1731076340.03,0
1731076340.53,0
1731076341.03,0
1731076341.53,0
1731076342.03,0
1731076342.53,0
1731076343.03,0
1731076343.53,0
1731076344.03,0
1731076344.53,0
1731076345.03,1
1731076345.53,0
1731076346.03,0
1731076346.53,0
1731076347.03,0
1731076347.53,0
1731076348.03,0
1731076348.53,0
1731076349.03,0
1731076349.53,0
1731076350.03,0
1731076350.53,0
1731076351.03,0
1731076351.53,0
1731076352.03,0
1731076352.53,0
1731076353.03,0
1731076353.53,0
1731076354.03,0
1731076354.53,0
1731076355.03,0
1731076355.53,0
1731076356.03,0
1731076356.53,0
1731076357.03,0
1731076357.53,0
1731076358.03,0
1731076358.53,0
1731076359.03,0
1731076359.53,0
1731076360.03,0
1731076360.53,0
1731076361.03,0
1731076361.53,0
1731076362.03,0
1731076362.53,0
1731076363.03,0
1731076363.53,0
1731076364.03,0
1731076364.53,0
1731076365.03,0
1731076365.53,0
1731076366.03,0
1731076366.53,0
1731076367.03,0
1731076367.53,0
1731076368.03,0
1731076368.53,0
1731076369.03,0
1731076369.53,0
1731076370.03,0
1731076370.53,0
1731076371.03,0
1731076371.53,0
1731076372.03,0
1731076372.53,0
1731076373.03,0
1731076373.53,0
1731076374.03,0
1731076374.53,0
1731076375.03,0
1731076375.53,0
1731076376.03,0
1731076376.53,0
1731076377.03,0
1731076377.53,0
1731076378.03,0
1731076378.53,0
1731076379.03,0
1731076379.53,0
